Date,Symbol,Name_of_Company,VGM_Ratings,Value,Growth,Momentum,Low_Risk,Sector,Industry,Open,High,Low,Close,Prev_Close,Change,Change%,Volume,Avg_Vol_20D,52_Week_High,52_Week_Low,1W_Return,1M_Return,3M_Return,6M_Return,YTD_Performance,1Y_Return,Marketcap,PB_Ratio,PS_Ratio,PE_Ratio,Dividend_Yield,Price-to-Free-Cash-Flow_Ratio,FCF_Yield,EV-to-EBITDA,Revenue_Growth,EPS_Growth,Operating_Income_Growth,FCF_Growth,Asset_Growth,ROE,ROCE,Short_Term_Momentum,Medium_Term_Momentum,Long_Term_Momentum,Short_Term_Industry_Momentum,Medium_Term_Industry_Momentum,Long_Term_Industry_Momentum
2024-10-21,SITM,SiTime Corp,3,4,3,8,3,Technology,Semiconductors,174.97,184.34,174.43,184.15,174.97,9.18,5.25,173600,160680.0,188.98,72.39,-0.46,38.76,45.18,71.03,56.8,120.01,4236967280.0,3.0,2.5,0.0,2.5,0.0,0.0,0.0,3.0,3.0,2.5,0.0,0.0,0.0,0.0,3.5,5.0,3.0,4.5,5.0,3.5
2024-10-21,TMDX,TransMedics Group Inc,3,1,8,7,4,Healthcare,Medical - Devices,126.6,128.0,121.87,124.48,126.6,-2.12,-1.67,1192400,1363825.0,177.37,36.42,-7.92,-8.25,-13.19,43.81,62.08,59.03,4122717102.0,0.5,2.0,2.5,2.5,0.5,3.0,2.0,3.5,2.5,2.5,3.0,3.0,3.0,3.5,1.5,3.0,5.0,2.5,4.0,5.0
2024-10-21,WK,Workiva Inc,3,5,4,4,5,Technology,Software - Application,80.98,81.51,79.54,80.77,81.52,-0.75,-0.92,272300,259035.0,105.0,65.47,2.12,13.89,8.9,-12.12,-15.54,-10.01,4456659374.0,0.0,3.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,3.0,3.5,0.0,3.5,2.0,1.0,3.5,3.0,1.0
2024-10-21,PUMP,ProPetro Holding Corp,3,8,2,2,4,Energy,Oil & Gas Equipment & Services,7.86,7.91,7.64,7.64,7.75,-0.11,-1.42,524700,1038610.0,11.37,6.74,-8.83,6.7,-10.96,-0.78,-7.06,14.2,814280980.0,3.5,3.5,0.0,2.0,2.5,4.0,3.5,0.0,0.0,0.0,3.0,0.0,0.0,1.5,1.5,1.5,1.0,3.5,3.5,2.0
2024-10-21,STOK,Stoke Therapeutics Inc,3,2,5,6,1,Healthcare,Biotechnology,12.88,12.94,12.28,12.58,13.0,-0.42,-3.23,443300,598050.0,17.58,3.35,6.25,-20.98,-28.2,182.06,114.68,7.98,702650944.0,2.5,3.0,0.0,2.5,0.0,0.0,0.0,2.5,2.5,0.0,3.0,4.5,0.0,0.0,2.0,2.0,5.0,2.5,2.5,4.5
2024-10-21,VPG,Vishay Precision Group Inc,3,7,4,1,6,Technology,"Hardware, Equipment & Parts",23.93,24.27,23.48,23.78,23.99,-0.21,-0.88,90300,73470.0,35.98,23.2,-4.23,-2.3,-26.81,-24.39,-27.96,-28.99,317415440.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,2.5,0.0,2.5,2.5,0.5,0.5,0.5,0.5,0.5,0.5
2024-10-21,TTGT,TechTarget Inc,3,1,5,2,4,Communication Services,Internet Content & Information,29.07,29.25,28.53,29.2,29.0,0.2,0.69,179900,167000.0,41.93,22.82,21.62,22.18,-6.08,-12.71,-14.74,-3.98,833983711.0,2.5,3.0,2.0,2.5,3.0,3.0,2.5,3.0,3.5,3.0,2.5,3.0,3.0,0.0,1.0,2.0,1.5,1.0,1.5,1.5
2024-10-21,BRKL,Brookline Bancorp Inc,3,5,2,6,5,Financial Services,Banks - Regional,10.79,10.79,10.38,10.38,10.76,-0.38,-3.53,516800,521560.0,11.52,7.93,1.67,5.38,25.51,2.27,-4.95,33.94,923719749.0,3.0,3.0,2.5,4.0,2.5,3.0,0.0,2.5,3.0,2.5,3.0,2.5,2.5,3.0,3.0,3.0,2.5,2.5,1.0,0.5
2024-10-21,PENN,PENN Entertainment Inc,3,7,4,3,3,Consumer Cyclical,"Gambling, Resorts & Casinos",18.91,19.04,18.23,18.4,18.99,-0.59,-3.11,2504100,2929735.0,27.21,13.5,-0.65,5.63,-3.41,-13.74,-29.09,-28.15,2800161000.0,3.0,3.5,0.0,2.5,3.0,3.0,2.5,3.0,3.5,4.5,3.0,0.0,0.0,2.0,2.0,2.5,1.0,2.5,3.0,1.5
2024-10-21,CFFN,Capitol Federal Financial Inc,3,4,1,6,7,Financial Services,Banks - Regional,6.14,6.15,6.03,6.04,6.16,-0.12,-1.95,1232800,576010.0,6.82,4.22,3.78,5.59,14.83,0.17,-6.21,11.03,785691701.0,3.0,3.0,2.5,4.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,2.5,3.0,2.0,3.0,3.5,1.0,1.0,2.0
2024-10-21,FLNG,Flex LNG Ltd,3,4,4,3,8,Energy,Oil & Gas Midstream,25.56,25.72,25.2,25.22,25.52,-0.3,-1.18,211300,215055.0,32.23,24.16,-2.85,0.48,-3.45,-11.45,-15.99,-22.11,1358004694.0,3.0,2.5,2.5,3.5,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,2.5,2.0,1.5,2.0,1.0,1.5,2.0,0.5
2024-10-21,ACAD,ACADIA Pharmaceuticals Inc,3,1,10,2,2,Healthcare,Biotechnology,15.3,15.56,14.53,14.76,15.3,-0.54,-3.53,1583800,1546025.0,32.59,14.31,-1.07,-5.57,-2.19,-41.2,-52.17,-31.82,2443532760.0,2.5,3.0,2.5,2.5,2.5,3.5,2.5,2.5,3.0,3.0,0.0,3.0,3.0,3.5,1.0,1.0,0.5,1.0,1.0,0.5
2024-10-21,PEB,Pebblebrook Hotel Trust,3,6,1,2,6,Real Estate,REIT - Hotel & Motel,12.55,12.73,12.37,12.49,12.65,-0.16,-1.26,2016800,2122650.0,16.65,11.39,-1.5,-0.24,-11.61,-17.23,-21.2,-14.28,1499978806.0,3.0,3.0,2.5,2.5,3.0,3.0,3.0,4.0,2.5,4.5,5.0,3.0,2.5,2.5,1.0,1.0,1.5,0.5,1.0,2.0
2024-10-21,ADPT,Adaptive Biotechnologies Corp,3,2,1,6,2,Healthcare,Biotechnology,4.61,4.62,4.45,4.55,4.68,-0.13,-2.78,968400,1205205.0,5.8,2.28,-7.89,6.81,37.88,31.5,-4.61,-36.1,670734132.0,2.5,3.0,0.0,2.5,0.0,0.0,0.0,2.5,2.5,3.0,3.0,0.0,0.0,0.0,3.5,4.0,2.0,4.0,4.5,2.0
2024-10-21,BMBL,Bumble Inc,3,8,6,1,1,Technology,Software - Application,7.31,7.57,7.26,7.27,7.31,-0.04,-0.55,3331800,2288880.0,15.9,4.8,6.75,13.59,-32.37,-44.92,-49.86,-58.0,919081203.0,3.0,3.0,2.5,2.5,3.0,3.0,3.0,2.5,3.0,0.0,3.0,2.5,3.0,2.5,1.0,0.5,0.5,0.5,0.5,0.5
2024-10-21,LNTH,Lantheus Holdings Inc,3,2,9,7,1,Healthcare,Drug Manufacturers - Specialty & Generic,116.82,116.82,110.76,112.08,116.69,-4.61,-3.95,677000,545500.0,126.89,50.2,-0.1,13.12,39.96,107.33,77.62,13.26,7776888280.0,2.5,2.5,2.5,2.5,3.0,2.5,2.5,3.0,0.0,2.5,0.0,3.0,3.0,3.5,2.0,5.0,3.5,2.0,4.5,3.5
2024-10-21,TGTX,TG Therapeutics Inc,3,1,10,8,2,Healthcare,Biotechnology,23.06,24.41,22.85,24.37,23.31,1.06,4.55,2951000,2342455.0,26.41,6.52,9.87,3.57,45.41,59.18,43.02,-29.95,3527008736.0,2.5,3.0,1.0,2.5,1.0,3.5,2.0,2.5,3.0,3.5,3.0,3.0,3.0,3.0,3.0,3.5,5.0,3.5,4.0,4.5
2024-10-21,ATKR,Atkore Inc,3,5,8,1,2,Industrials,Electrical Equipment & Parts,89.51,90.03,86.75,87.24,89.55,-2.31,-2.58,374500,551125.0,194.98,80.11,0.05,4.96,-38.73,-39.85,-46.52,-29.05,3162624480.0,3.0,3.0,2.5,3.0,2.0,3.0,2.5,3.0,0.0,0.0,2.5,0.0,3.0,3.5,0.5,0.5,0.5,0.5,0.5,0.5
2024-10-21,PUBM,PubMatic Inc,3,6,7,2,1,Technology,Software - Application,15.23,15.55,15.16,15.25,15.29,-0.04,-0.26,281900,307815.0,25.36,10.92,0.86,8.46,-29.23,2.97,-4.81,7.09,759642800.0,3.0,3.0,2.5,2.5,2.5,3.0,3.0,2.5,3.0,3.0,0.0,3.0,3.0,0.0,0.5,0.5,2.0,0.5,0.5,3.0
2024-10-21,NSSC,NAPCO Security Technologies Inc,3,1,10,5,1,Industrials,Security & Protection Services,41.58,41.58,40.71,41.27,41.58,-0.31,-0.75,283400,380375.0,58.09,17.76,4.75,12.85,-22.1,-3.01,22.43,24.38,1524841920.0,2.0,0.5,1.5,2.5,2.5,2.5,1.0,2.5,2.5,0.0,2.5,3.0,3.5,3.5,1.0,2.0,4.5,0.5,3.0,4.5
2024-10-21,EBC,Eastern Bankshares Inc,3,3,2,8,6,Financial Services,Banks - Regional,17.27,17.27,16.46,16.48,17.28,-0.8,-4.63,773000,855440.0,17.49,10.65,-1.61,2.62,25.13,21.27,17.21,46.75,2688633802.0,3.0,3.0,2.0,2.5,2.5,2.5,0.0,2.5,0.0,0.0,3.0,0.0,2.5,3.0,3.0,4.5,3.5,2.5,3.0,2.5
2024-10-21,TREX,Trex Co Inc,3,2,10,2,2,Industrials,Construction,64.78,64.78,62.42,62.98,64.62,-1.64,-2.54,1121600,1173535.0,101.91,53.59,-2.34,-1.27,-27.1,-23.7,-21.97,5.88,6843367125.0,2.5,1.0,3.0,2.0,2.5,3.0,2.0,2.0,0.0,0.0,2.5,0.0,3.0,4.5,0.5,0.5,2.0,0.5,0.5,1.0
2024-10-21,VKTX,Viking Therapeutics Inc,3,2,5,9,1,Healthcare,Biotechnology,65.26,66.27,63.83,64.34,65.8,-1.46,-2.22,1718300,2184180.0,99.41,8.28,-2.28,17.73,23.49,160.91,251.97,183.56,7102503602.0,2.5,3.0,0.0,2.5,0.0,0.0,0.0,2.5,2.5,3.0,0.0,0.0,0.0,0.0,3.5,1.5,5.0,4.0,2.0,5.0
2024-10-21,UWMC,UWM Holdings Corp,3,6,2,5,4,Financial Services,Financial - Mortgages,7.25,7.27,6.88,6.88,7.29,-0.41,-5.62,3645200,3203480.0,9.74,4.77,-6.78,-22.35,-6.52,1.93,-1.99,43.93,11110596076.0,1.0,3.5,3.0,5.0,0.0,0.0,2.5,4.5,0.0,0.0,3.0,1.5,3.0,2.5,2.0,3.0,3.0,1.0,2.0,1.0
2024-10-21,LINC,Lincoln Educational Services Corp,3,2,5,6,5,Consumer Defensive,Education & Training Services,12.9,12.9,12.36,12.37,12.9,-0.53,-4.11,32500,78985.0,14.52,7.88,2.74,5.28,13.69,32.58,25.71,98.24,379262690.0,3.0,3.0,0.0,2.5,0.0,0.0,0.5,0.0,0.0,0.0,3.0,3.5,0.0,0.0,2.0,3.5,3.5,2.5,3.5,3.0
2024-10-21,JBT,John Bean Technologies Corp,3,5,1,4,8,Industrials,Industrial - Machinery,98.88,98.88,96.85,97.71,98.65,-0.94,-0.95,272200,245195.0,109.91,82.64,1.53,15.05,-0.53,-0.44,1.1,-5.74,3128320000.0,3.0,3.0,2.5,2.5,0.5,3.0,2.5,2.5,3.0,0.0,3.5,0.0,2.5,2.5,2.0,2.5,1.5,2.0,3.0,1.0
2024-10-21,UIS,Unisys Corp,3,10,4,8,1,Technology,Information Technology Services,6.86,6.94,6.72,6.84,6.89,-0.05,-0.73,355000,469130.0,8.12,2.6,7.38,25.05,56.52,5.23,20.0,71.0,473841000.0,0.0,3.5,0.0,2.5,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,4.5,2.5,4.0,4.5,2.0,4.0
2024-10-21,MGTX,MeiraGTx Holdings PLC,3,2,3,4,3,Healthcare,Biotechnology,6.13,6.24,5.9,5.99,6.14,-0.15,-2.44,297700,327220.0,7.6,3.49,40.94,47.17,29.93,-0.99,-18.28,-3.39,385614612.0,2.5,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,1.5,2.0,3.5,2.0,2.0
2024-10-21,HNRG,Hallador Energy Co,3,7,5,7,1,Energy,Coal,10.34,10.34,9.81,9.93,10.29,-0.36,-3.5,250100,578575.0,15.12,4.33,-4.43,60.68,27.63,29.47,7.88,8.05,376517260.0,3.5,3.0,0.0,2.0,3.0,4.0,1.5,0.0,0.0,0.0,3.5,3.0,0.0,0.0,3.5,5.0,1.0,5.0,5.0,0.5
2024-10-21,HIMS,Hims & Hers Health Inc,3,2,7,10,2,Consumer Defensive,Household & Personal Products,22.2,23.31,21.86,23.05,22.15,0.9,4.06,8043700,12383500.0,25.74,5.65,23.33,58.64,-5.42,169.28,139.11,115.42,4946945752.0,3.0,2.5,3.0,1.5,2.5,2.5,1.0,3.5,3.0,3.0,3.5,4.0,2.5,2.5,2.5,4.5,5.0,3.0,5.0,5.0
2024-10-21,RLAY,Relay Therapeutics Inc,3,2,8,2,2,Healthcare,Biotechnology,6.68,6.77,6.42,6.43,6.73,-0.3,-4.46,904300,1650955.0,12.14,5.7,-5.44,-28.56,-17.83,-26.01,-45.76,-39.96,856700771.0,2.5,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0
2024-10-21,ALTM,Arcadium Lithium PLC,3,6,3,7,2,Basic Materials,Chemicals - Specialty,5.54,5.54,5.51,5.52,5.53,-0.01,-0.18,25292900,45962245.0,7.8,2.19,-0.72,144.25,52.49,28.37,-26.42,-47.92,5933448000.0,3.5,3.0,3.0,2.0,0.0,0.0,1.5,0.0,3.0,0.0,2.5,0.0,3.0,2.5,5.0,3.5,1.0,5.0,4.5,1.0
2024-10-21,ORGO,Organogenesis Holdings Inc,3,9,5,5,1,Healthcare,Drug Manufacturers - Specialty & Generic,3.14,3.18,3.09,3.11,3.16,-0.05,-1.58,262400,424295.0,4.7,1.96,1.3,21.48,19.16,-2.81,-23.77,48.1,412302502.0,3.0,3.5,0.0,2.5,3.0,2.5,3.0,3.0,0.0,3.5,3.0,0.0,0.0,3.0,3.0,2.0,2.0,3.0,2.5,2.5
2024-10-21,LOVE,The Lovesac Co,3,7,3,6,3,Consumer Cyclical,"Furnishings, Fixtures & Appliances",30.08,30.11,28.97,29.05,29.93,-0.88,-2.94,293800,263010.0,30.39,14.18,11.52,38.93,10.62,27.19,10.33,11.52,452895513.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,2.5,3.0,3.5,0.0,0.0,2.0,3.5,3.5,2.0,4.0,4.0
2024-10-21,ADNT,Adient PLC,3,9,3,1,4,Consumer Cyclical,Auto - Parts,22.62,22.73,21.62,21.66,22.75,-1.09,-4.79,758000,1025920.0,37.19,19.4,-2.65,3.74,-18.33,-38.01,-40.64,-39.05,1919076000.0,3.0,3.0,0.0,4.0,3.0,3.5,3.0,0.0,3.0,0.0,4.0,0.0,0.0,3.0,1.0,0.5,0.5,2.5,1.0,0.5
2024-10-21,AIN,Albany International Corp,3,1,6,1,4,Consumer Cyclical,Apparel - Manufacturers,74.78,74.82,71.94,73.47,74.51,-1.04,-1.4,494600,217785.0,99.41,69.19,1.55,-14.04,-13.11,-16.32,-24.52,-19.17,2294412480.0,3.0,1.5,2.5,3.0,2.5,3.0,2.5,3.0,0.0,2.5,3.5,0.0,3.0,3.0,0.5,0.5,1.0,0.5,0.5,0.5
2024-10-21,STGW,Stagwell Inc,3,9,1,6,1,Communication Services,Advertising Agencies,6.78,6.89,6.6,6.6,6.86,-0.26,-3.79,352600,375320.0,7.5,3.83,-4.21,-3.23,0.92,2.96,-0.75,14.58,750129240.0,2.5,3.5,0.0,2.5,0.0,0.0,3.0,2.5,0.0,2.5,2.5,0.0,0.0,2.5,2.0,3.0,3.5,3.0,4.5,4.5
2024-10-21,MKL,Markel Group Inc,3,3,2,4,9,Financial Services,Insurance - Property & Casualty,1590.0,1602.94,1578.57,1599.18,1590.65,8.53,0.54,45400,34530.0,1670.24,1295.65,2.7,4.84,3.15,12.74,11.33,17.02,20874096540.0,3.0,2.5,2.5,2.0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.0,3.0,2.0,1.0,3.0,1.0
2024-10-21,KOS,Kosmos Energy Ltd,3,6,4,1,3,Energy,Oil & Gas Exploration & Production,4.29,4.34,4.17,4.24,4.22,0.02,0.47,4183600,8330815.0,7.69,3.7,-4.5,11.87,-21.48,-21.92,-37.0,-32.05,2004295750.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,2.5,2.5,3.0,3.0,0.5,0.5,0.5,0.5,1.0,0.5
2024-10-21,CXM,Sprinklr Inc,3,4,5,1,3,Technology,Software - Application,7.27,7.39,7.14,7.26,7.26,0.0,0.0,1918900,1630180.0,17.14,6.91,0.41,-1.36,-18.24,-41.59,-38.47,-38.16,1898842392.0,3.0,3.0,1.5,2.5,2.5,3.0,3.0,2.5,0.0,0.0,0.0,0.0,3.0,2.5,0.5,0.5,0.5,0.5,0.5,0.5
2024-10-21,HTBK,Heritage Commerce Corp,3,3,1,5,9,Financial Services,Banks - Regional,9.85,10.02,9.45,9.47,9.82,-0.35,-3.56,259300,306750.0,10.99,7.66,-3.07,-3.66,20.03,12.6,-3.86,33.95,580320785.0,3.0,3.0,2.5,4.0,2.5,2.5,2.5,2.5,0.0,0.0,3.0,2.5,2.5,3.0,2.0,3.5,2.5,1.0,1.5,0.5
2024-10-21,CXW,CoreCivic Inc,3,9,1,3,3,Real Estate,REIT - Specialty,13.85,13.89,13.51,13.68,13.87,-0.19,-1.37,461800,692235.0,16.54,10.74,4.75,4.03,16.52,-5.07,-5.33,49.02,1517850720.0,2.5,4.0,3.0,2.0,2.5,3.0,3.0,0.0,2.5,0.0,0.0,0.0,2.5,2.5,2.0,1.0,2.5,0.5,0.5,2.0
2024-10-21,GLNG,Golar LNG Ltd,3,1,1,9,8,Energy,Oil & Gas Midstream,38.22,38.24,37.42,37.45,37.77,-0.32,-0.85,825900,1261060.0,39.4,19.94,-3.88,20.73,33.08,76.98,60.8,72.26,3894800000.0,3.0,0.5,1.0,2.0,2.0,2.5,0.5,0.0,0.0,0.0,3.0,2.5,2.0,1.5,4.0,5.0,4.0,3.0,4.0,4.0
2024-10-21,VLY,Valley National Bancorp,3,6,1,7,4,Financial Services,Banks - Regional,9.23,9.36,8.9,8.94,9.38,-0.44,-4.69,6385300,4469390.0,11.22,6.47,-3.35,9.69,33.63,0.68,-17.15,30.51,4551722792.0,3.0,3.0,2.5,4.0,3.0,3.5,0.0,0.0,0.0,0.0,3.0,3.0,2.5,3.0,4.0,3.5,2.0,4.5,1.5,0.5
2024-10-21,TWST,Twist Bioscience Corp,3,7,1,7,2,Healthcare,Medical - Diagnostics & Research,46.56,46.56,44.19,45.35,46.93,-1.58,-3.37,509400,570785.0,60.9,14.42,1.98,11.37,-12.84,24.55,30.92,243.3,2638620100.0,2.5,2.0,0.0,2.5,0.0,0.0,0.0,3.0,0.0,2.5,3.0,0.0,0.0,0.0,1.5,4.0,4.5,1.5,4.5,4.5
2024-10-21,ONTO,Onto Innovation Inc,3,3,7,5,2,Technology,Semiconductors,208.63,211.01,205.68,209.05,209.59,-0.54,-0.26,841000,644600.0,238.93,108.98,-4.01,14.53,-6.5,24.86,44.59,136.48,10315931940.0,2.5,3.0,3.0,2.5,2.5,3.0,2.5,2.5,3.0,2.5,2.5,3.0,2.5,3.0,2.5,2.0,3.0,4.5,4.0,4.0
2024-10-21,ZD,Ziff Davis Inc,3,4,6,2,4,Communication Services,Advertising Agencies,46.88,47.22,45.71,45.73,46.98,-1.25,-2.66,422000,476080.0,70.9,37.76,1.94,-5.14,-17.84,-31.35,-32.06,-30.17,2080386155.0,3.0,2.5,2.5,2.5,2.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,2.5,2.5,1.5,1.0,0.5,2.0,1.0,0.5
2024-10-21,CRNX,Crinetics Pharmaceuticals Inc,3,2,3,7,4,Healthcare,Biotechnology,58.61,58.88,57.47,58.7,59.09,-0.39,-0.66,837200,875295.0,59.8,25.75,10.46,16.47,25.19,55.83,65.87,151.5,4642510080.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,4.0,3.5,3.5,4.0
2024-10-21,CARE,Carter Bankshares Inc,3,1,1,10,8,Financial Services,Banks - Regional,18.51,18.6,18.03,18.12,18.56,-0.44,-2.37,54100,51335.0,18.84,10.43,2.08,4.62,46.6,30.64,21.77,32.07,413844626.0,2.5,3.0,2.5,1.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.5,3.0,4.0,5.0,4.5,4.0,5.0,5.0
2024-10-21,CACC,Credit Acceptance Corp,3,2,8,2,4,Financial Services,Financial - Credit Services,475.0,479.0,473.14,477.85,475.35,2.5,0.53,52900,38605.0,616.66,379.77,4.54,12.74,0.59,-15.4,-11.53,10.71,5881073376.0,2.5,2.5,0.0,2.0,2.5,3.0,3.0,2.5,0.0,2.5,0.0,3.0,0.0,3.5,0.5,1.0,2.0,0.5,0.5,1.0
2024-10-21,DOMO,Domo Inc,3,5,5,3,3,Technology,Software - Application,7.78,8.02,7.48,7.96,7.78,0.18,2.31,383500,320105.0,12.23,6.11,7.57,7.28,20.79,-28.67,-20.56,-43.71,305192550.0,0.0,3.0,0.0,2.5,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.5,2.0,1.5,1.0,2.0,2.0,1.5
2024-10-21,CHX,ChampionX Corp,3,1,5,2,7,Energy,Oil & Gas Equipment & Services,29.95,30.38,29.86,29.88,29.76,0.12,0.4,2902000,1945540.0,39.95,25.46,-6.51,5.96,-3.49,12.46,3.39,11.0,5689928880.0,2.0,2.0,2.5,2.5,2.5,2.5,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,2.5,2.0,2.0
2024-10-21,SAVA,Cassava Sciences Inc,3,2,10,10,1,Healthcare,Biotechnology,29.0,29.6,28.32,28.88,29.0,-0.12,-0.41,880400,2094495.0,42.2,8.79,11.94,6.96,45.2,26.06,28.81,6.88,1335237800.0,2.5,3.0,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,3.0,5.0,3.0,0.0,5.0,2.5,3.0,5.0,3.0,3.0
2024-10-21,AEIS,Advanced Energy Industries Inc,3,1,7,4,5,Industrials,Electrical Equipment & Parts,109.86,111.05,107.9,108.69,110.47,-1.78,-1.61,134700,212815.0,119.75,81.86,-0.58,15.89,-0.26,3.4,2.31,26.68,4071924840.0,3.0,3.0,0.5,2.5,0.0,0.0,1.0,3.0,3.0,5.0,2.5,2.5,3.0,3.0,1.5,2.5,2.0,2.0,3.0,3.0
2024-10-21,AMBA,Ambarella Inc,3,5,4,4,3,Technology,Semiconductors,57.53,58.0,55.87,57.26,58.26,-1.0,-1.72,299200,377015.0,65.88,39.69,-3.99,12.65,0.85,9.44,-4.79,-14.17,2357146201.0,3.0,3.0,0.0,2.5,2.5,3.0,0.0,3.0,3.0,2.5,2.5,3.0,0.0,0.0,2.0,3.0,1.5,4.0,4.5,2.5
2024-10-21,VMC,Vulcan Materials Co,3,1,4,4,9,Basic Materials,Construction Materials,261.58,261.58,257.22,259.94,261.72,-1.78,-0.68,902600,831500.0,278.79,190.51,5.02,11.59,2.36,13.19,16.25,32.56,34416056000.0,2.5,2.5,1.5,3.5,1.0,2.5,2.0,2.5,3.5,2.5,0.0,2.5,2.5,2.0,2.0,1.5,3.0,0.5,1.0,1.0
2024-10-21,STKL,SunOpta Inc,3,4,2,6,4,Consumer Defensive,Packaged Foods,6.01,6.06,5.9,5.9,6.02,-0.12,-1.99,333100,691905.0,7.59,3.72,-8.1,-6.2,6.12,-3.59,6.5,-27.25,688176000.0,2.5,3.0,0.0,2.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,4.0,0.0,2.5,4.0,2.0,4.0,4.0,2.5,4.0
2024-10-21,BA,Boeing Co,3,8,3,1,4,Industrials,Aerospace & Defense,160.25,163.44,158.36,159.82,155.0,4.82,3.11,13260900,8861960.0,267.54,146.02,5.83,-0.16,-11.56,-22.65,-36.52,-20.42,98515555000.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,3.5,3.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5
2024-10-21,SMTC,Semtech Corp,3,2,5,9,2,Technology,Semiconductors,43.88,44.4,43.04,43.95,43.88,0.07,0.16,726300,1541215.0,49.53,13.13,-0.11,11.69,47.88,127.48,103.1,135.78,2869099950.0,0.0,3.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,3.0,0.0,0.0,5.0,2.5,4.5,3.5,4.5,5.0,4.5,5.0
2024-10-21,HI,Hillenbrand Inc,3,10,4,1,3,Industrials,Industrial - Machinery,28.36,28.43,27.62,27.9,28.3,-0.4,-1.41,434800,526570.0,50.58,25.11,5.56,5.88,-35.0,-40.14,-40.73,-40.46,1968360000.0,3.0,3.5,0.0,3.5,3.0,3.0,3.5,2.5,0.0,2.5,3.0,0.0,0.0,2.5,0.5,0.5,0.5,0.5,0.5,0.5
2024-10-21,PK,Park Hotels & Resorts Inc,3,4,3,3,5,Real Estate,REIT - Hotel & Motel,13.98,14.18,13.9,13.96,13.99,-0.03,-0.21,3578000,2772320.0,18.05,11.05,-3.86,1.31,-7.37,-7.18,-9.76,4.65,2915550000.0,3.0,3.0,2.5,2.5,2.5,2.5,2.0,2.5,2.5,2.5,2.5,3.5,2.5,2.5,2.0,1.0,2.5,2.5,1.5,4.5
2024-10-21,SMMT,Summit Therapeutics Inc,3,2,9,10,1,Healthcare,Biotechnology,21.16,22.19,20.42,20.5,21.21,-0.71,-3.35,1757900,3806175.0,33.89,1.64,2.76,-10.75,153.4,433.85,676.52,866.98,14504966135.0,2.5,3.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,0.0,0.0,4.5,5.0,5.0,5.0,5.0,5.0
2024-10-21,MCB,Metropolitan Bank Holding Corp,3,4,2,8,4,Financial Services,Banks - Regional,57.92,57.92,55.49,55.93,58.31,-2.38,-4.08,107400,87020.0,64.1,30.72,-0.18,12.49,38.58,27.69,9.35,158.1,626475736.0,3.0,3.0,2.5,1.5,3.0,3.5,3.0,3.0,0.0,0.0,3.0,3.0,2.5,3.0,3.0,4.5,4.0,2.5,3.5,2.5
2024-10-21,AIR,AAR Corp,3,4,5,2,4,Industrials,Aerospace & Defense,62.28,63.42,61.77,62.81,61.97,0.84,1.36,369700,356955.0,76.34,54.71,2.11,-1.81,-6.92,4.77,0.98,19.48,2210560000.0,2.5,3.5,2.5,2.0,0.0,0.0,2.5,2.5,3.5,0.0,0.0,0.0,3.0,2.5,0.5,1.5,1.5,0.5,1.5,1.5
2024-10-21,NR,Newpark Resources Inc,3,3,4,2,5,Energy,Oil & Gas Equipment & Services,7.12,7.13,7.04,7.08,7.07,0.01,0.14,355000,671040.0,8.65,5.61,-1.8,-0.42,-15.31,18.99,8.26,81.07,604294110.0,3.0,3.0,2.5,2.0,2.5,3.0,2.5,2.5,3.0,0.0,3.5,0.0,3.0,2.5,1.0,1.5,1.5,2.5,3.0,3.5
